Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Latitude,Longitude
Mexico,jocotepec,50,Good,1,Good,16,Good,2,Good,50,Good,,
Indonesia,jombang,113,Unhealthy for Sensitive Groups,2,Good,84,Moderate,1,Good,113,Unhealthy for Sensitive Groups,,
Mexico,juan aldama,81,Moderate,1,Good,29,Good,0,Good,81,Moderate,,
Nicaragua,juigalpa,47,Good,1,Good,17,Good,0,Good,47,Good,,
Lithuania,jurbarkas,36,Good,1,Good,36,Good,0,Good,28,Good,,
Russian Federation,kaa khem,40,Good,1,Good,40,Good,0,Good,31,Good,,
Finland,kaarina,28,Good,1,Good,28,Good,2,Good,20,Good,,
Pakistan,kabirwala,159,Unhealthy,3,Good,156,Unhealthy,1,Good,159,Unhealthy,,
Jordan,kafr yuba,116,Unhealthy for Sensitive Groups,3,Good,87,Moderate,5,Good,116,Unhealthy for Sensitive Groups,,
United States of America,kailua,24,Good,0,Good,23,Good,0,Good,24,Good,,
,kalamaria,88,Moderate,1,Good,44,Good,0,Good,88,Moderate,,
India,kalavad,142,Unhealthy for Sensitive Groups,0,Good,28,Good,0,Good,142,Unhealthy for Sensitive Groups,,
Russian Federation,kalininsk,50,Good,1,Good,35,Good,0,Good,50,Good,,
Sweden,kalmar,36,Good,1,Good,36,Good,0,Good,21,Good,,
Pakistan,kalur kot,174,Unhealthy,3,Good,150,Unhealthy,0,Good,174,Unhealthy,,
Russian Federation,kambarka,48,Good,1,Good,36,Good,0,Good,48,Good,,
France,gisors,66,Moderate,1,Good,29,Good,3,Good,66,Moderate,,
Canada,glace bay,31,Good,1,Good,31,Good,7,Good,14,Good,,
Poland,glowno,33,Good,1,Good,31,Good,1,Good,33,Good,,
Russian Federation,gorodets,50,Good,1,Good,30,Good,2,Good,50,Good,,
Bosnia and Herzegovina,gracanica,65,Moderate,1,Good,39,Good,0,Good,65,Moderate,,
Brazil,granja,30,Good,0,Good,10,Good,1,Good,30,Good,,
Russian Federation,gribanovskiy,42,Good,1,Good,35,Good,0,Good,42,Good,,
United Kingdom of Great Britain and Northern Ireland,grimsby,36,Good,1,Good,36,Good,3,Good,13,Good,,
Poland,grojec,30,Good,1,Good,28,Good,2,Good,30,Good,,
Cuba,guanajay,72,Moderate,1,Good,26,Good,3,Good,72,Moderate,,
Brazil,guanhaes,50,Good,1,Good,2,Good,2,Good,50,Good,,
India,gudivada,87,Moderate,2,Good,55,Moderate,1,Good,87,Moderate,,
India,gudiyattam,30,Good,1,Good,26,Good,0,Good,30,Good,,
Côte d'Ivoire,guiberoua,45,Good,1,Good,14,Good,0,Good,45,Good,,
Côte d'Ivoire,guiglo,31,Good,1,Good,17,Good,0,Good,31,Good,,
Germany,gustrow,49,Good,1,Good,32,Good,2,Good,49,Good,,
Hungary,gyongyos,67,Moderate,1,Good,43,Good,1,Good,67,Moderate,,
Netherlands,haaksbergen,51,Moderate,1,Good,19,Good,7,Good,51,Moderate,,
China,hailun,38,Good,2,Good,38,Good,0,Good,33,Good,,
India,hajan,129,Unhealthy for Sensitive Groups,1,Good,66,Moderate,0,Good,129,Unhealthy for Sensitive Groups,,
Hungary,hajdunanas,66,Moderate,1,Good,41,Good,1,Good,66,Moderate,,
Germany,haldensleben,57,Moderate,1,Good,35,Good,2,Good,57,Moderate,,
Austria,hall,57,Moderate,1,Good,38,Good,0,Good,57,Moderate,,
China,hami,177,Unhealthy,0,Good,40,Good,0,Good,177,Unhealthy,,
Austria,hard,52,Moderate,1,Good,31,Good,2,Good,52,Moderate,,
Sweden,harnosand,31,Good,1,Good,31,Good,0,Good,7,Good,,
United States of America,haysville,48,Good,1,Good,43,Good,1,Good,48,Good,,
Germany,heidelberg,70,Moderate,1,Good,38,Good,2,Good,70,Moderate,,
Netherlands,hellendoorn,45,Good,1,Good,24,Good,5,Good,45,Good,,
United States of America,hendersonville,78,Moderate,3,Good,16,Good,20,Good,78,Moderate,,
Germany,hennef,61,Moderate,1,Good,29,Good,5,Good,61,Moderate,,
South Africa,hennenman,91,Moderate,4,Good,14,Good,4,Good,91,Moderate,,
United Kingdom of Great Britain and Northern Ireland,hereford,26,Good,1,Good,25,Good,5,Good,26,Good,,
Switzerland,herisau,57,Moderate,1,Good,24,Good,3,Good,57,Moderate,,
India,hisar,174,Unhealthy,3,Good,174,Unhealthy,1,Good,167,Unhealthy,29.15394,75.72294
United States of America,hobe sound,80,Moderate,1,Good,22,Good,7,Good,80,Moderate,,
United States of America,endicott,68,Moderate,2,Good,26,Good,5,Good,68,Moderate,,
France,ermont,71,Moderate,2,Good,28,Good,5,Good,71,Moderate,,
Brazil,euclides da cunha,13,Good,0,Good,11,Good,1,Good,13,Good,,
United States of America,fairmont,87,Moderate,3,Good,1,Good,26,Good,87,Moderate,,
United States of America,fitchburg,42,Good,1,Good,27,Good,4,Good,42,Good,,
United Kingdom of Great Britain and Northern Ireland,forfar,26,Good,1,Good,26,Good,1,Good,16,Good,,
India,mihijam,113,Unhealthy for Sensitive Groups,2,Good,72,Moderate,1,Good,113,Unhealthy for Sensitive Groups,,
Finland,mikkeli,32,Good,1,Good,32,Good,0,Good,17,Good,,
United States of America,millbrae,54,Moderate,1,Good,32,Good,7,Good,54,Moderate,,
Germany,mindelheim,55,Moderate,1,Good,36,Good,3,Good,55,Moderate,,
United States of America,minnetonka,54,Moderate,1,Good,32,Good,6,Good,54,Moderate,,
Japan,mino,54,Moderate,1,Good,35,Good,4,Good,54,Moderate,,
China,mishan,44,Good,1,Good,33,Good,0,Good,44,Good,,
India,mohiuddinagar,144,Unhealthy for Sensitive Groups,3,Good,66,Moderate,2,Good,144,Unhealthy for Sensitive Groups,,
Cameroon,mokolo,86,Moderate,2,Good,28,Good,0,Good,86,Moderate,,
Germany,monchengladbach,54,Moderate,1,Good,30,Good,5,Good,54,Moderate,,
United States of America,monsey,71,Moderate,2,Good,18,Good,17,Good,71,Moderate,,
Brazil,montes claros,52,Moderate,1,Good,1,Good,4,Good,52,Moderate,,
United States of America,moraga,56,Moderate,1,Good,23,Good,14,Good,56,Moderate,,
Portugal,moreira,29,Good,1,Good,29,Good,2,Good,21,Good,,
Germany,morfelden walldorf,68,Moderate,1,Good,38,Good,4,Good,68,Moderate,,
India,nautanwa,83,Moderate,2,Good,55,Moderate,0,Good,83,Moderate,27.42752,83.41789
United States of America,nederland,34,Good,1,Good,19,Good,7,Good,34,Good,,
Russian Federation,neman,33,Good,1,Good,33,Good,1,Good,30,Good,,
Australia,newcastle,48,Good,0,Good,9,Good,14,Good,48,Good,,
Philippines,nibaliw,58,Moderate,1,Good,26,Good,2,Good,58,Moderate,,
Costa Rica,nicoya,53,Moderate,2,Good,12,Good,8,Good,53,Moderate,,
Germany,nienburg,69,Moderate,1,Good,38,Good,4,Good,69,Moderate,,
Spain,nijar,37,Good,1,Good,31,Good,4,Good,37,Good,,
Turkey,niksar,42,Good,1,Good,42,Good,0,Good,33,Good,,
Montenegro,niksic,79,Moderate,1,Good,39,Good,0,Good,79,Moderate,,
Russian Federation,nizhnyaya maktama,44,Good,1,Good,39,Good,0,Good,44,Good,,
Italy,noceto,68,Moderate,1,Good,41,Good,2,Good,68,Moderate,,
Japan,nogata,33,Good,1,Good,33,Good,2,Good,20,Good,,
Germany,nordlingen,64,Moderate,1,Good,35,Good,4,Good,64,Moderate,,
Canada,north bay,50,Good,1,Good,16,Good,1,Good,50,Good,,
New Zealand,north shore,34,Good,0,Good,12,Good,6,Good,34,Good,,
Brazil,nova friburgo,80,Moderate,2,Good,13,Good,6,Good,80,Moderate,,
Brazil,nova odessa,64,Moderate,2,Good,4,Good,5,Good,64,Moderate,,
Russian Federation,novonikolayevskiy,44,Good,1,Good,36,Good,0,Good,44,Good,,
Czechia,novy bor,80,Moderate,1,Good,34,Good,3,Good,80,Moderate,,
Poland,nowy dwor mazowiecki,34,Good,1,Good,34,Good,1,Good,29,Good,,
Mexico,ocozocoautla,91,Moderate,3,Good,10,Good,7,Good,91,Moderate,,
Ghana,oda,57,Moderate,1,Good,15,Good,1,Good,57,Moderate,,
Germany,oftersheim,71,Moderate,1,Good,37,Good,2,Good,71,Moderate,,
Japan,okazaki,46,Good,1,Good,32,Good,3,Good,46,Good,,
Nigeria,okitipupa,63,Moderate,2,Good,19,Good,1,Good,63,Moderate,,
United States of America,okolona,63,Moderate,2,Good,33,Good,9,Good,63,Moderate,,
Comoros,moroni,39,Good,0,Good,31,Good,0,Good,39,Good,,
Australia,mount isa,46,Good,0,Good,21,Good,0,Good,46,Good,,
United States of America,mount lebanon,88,Moderate,2,Good,16,Good,26,Good,88,Moderate,,
United States of America,mukilteo,109,Unhealthy for Sensitive Groups,2,Good,21,Good,12,Good,109,Unhealthy for Sensitive Groups,,
United Republic of Tanzania,muleba,39,Good,1,Good,19,Good,0,Good,39,Good,,
France,muret,50,Good,1,Good,32,Good,2,Good,50,Good,,
United States of America,murfreesboro,68,Moderate,2,Good,25,Good,11,Good,68,Moderate,,
United Republic of Tanzania,mwadui,33,Good,0,Good,17,Good,0,Good,33,Good,,
United States of America,myrtle grove,51,Moderate,2,Good,38,Good,7,Good,51,Moderate,,
Russian Federation,myski,40,Good,1,Good,40,Good,0,Good,23,Good,,
India,nabha,170,Unhealthy,4,Good,170,Unhealthy,1,Good,166,Unhealthy,,
Afghanistan,nahrin,99,Moderate,1,Good,49,Good,0,Good,99,Moderate,,
Australia,nambour,32,Good,0,Good,27,Good,2,Good,32,Good,,
Russian Federation,rtishchevo,56,Moderate,1,Good,34,Good,0,Good,56,Moderate,,
Ukraine,rubizhne,40,Good,1,Good,40,Good,0,Good,40,Good,,
India,sachin,144,Unhealthy for Sensitive Groups,0,Good,24,Good,0,Good,144,Unhealthy for Sensitive Groups,,
India,saidpur,174,Unhealthy,4,Good,173,Unhealthy,2,Good,174,Unhealthy,28.61089,77.90896
India,saidpur,174,Unhealthy,4,Good,173,Unhealthy,2,Good,174,Unhealthy,25.53749,83.22378
United States of America,saint james,91,Moderate,5,Good,10,Good,37,Good,91,Moderate,,
France,saint dizier,56,Moderate,1,Good,28,Good,2,Good,56,Moderate,,
France,saint gilles,137,Unhealthy for Sensitive Groups,2,Good,24,Good,8,Good,137,Unhealthy for Sensitive Groups,,
Thailand,sam chuk,23,Good,0,Good,23,Good,0,Good,23,Good,,
India,samana,145,Unhealthy for Sensitive Groups,3,Good,145,Unhealthy for Sensitive Groups,1,Good,140,Unhealthy for Sensitive Groups,,
Thailand,samut prakan,62,Moderate,1,Good,21,Good,1,Good,62,Moderate,,
Thailand,samut songkhram,29,Good,0,Good,21,Good,0,Good,29,Good,,
Romania,oradea,66,Moderate,1,Good,39,Good,0,Good,66,Moderate,,
United States of America,orangeburg,39,Good,2,Good,37,Good,4,Good,39,Good,,
Canada,orangeville,54,Moderate,1,Good,23,Good,8,Good,54,Moderate,,
France,orly,66,Moderate,1,Good,23,Good,5,Good,66,Moderate,,
France,osny,63,Moderate,1,Good,24,Good,5,Good,63,Moderate,,
Namibia,otjiwarongo,29,Good,0,Good,19,Good,0,Good,29,Good,,
Chad,oum hadjer,27,Good,2,Good,17,Good,0,Good,27,Good,,
Germany,oyten,34,Good,0,Good,34,Good,0,Good,13,Good,,
Peru,pacasmayo,30,Good,1,Good,21,Good,0,Good,30,Good,,
India,pachora,146,Unhealthy for Sensitive Groups,0,Good,29,Good,0,Good,146,Unhealthy for Sensitive Groups,,
India,pachperwa,139,Unhealthy for Sensitive Groups,3,Good,134,Unhealthy for Sensitive Groups,0,Good,139,Unhealthy for Sensitive Groups,27.51234,82.64297
Thailand,pak thong chai,42,Good,0,Good,26,Good,0,Good,42,Good,,
Philippines,pakil,51,Moderate,1,Good,23,Good,1,Good,51,Moderate,,
Greece,palaion faliron,53,Moderate,1,Good,45,Good,0,Good,53,Moderate,,
Brazil,palotina,40,Good,1,Good,11,Good,1,Good,40,Good,,
Malaysia,papar,72,Moderate,7,Good,45,Good,0,Good,72,Moderate,,
Malaysia,parit buntar,79,Moderate,2,Good,60,Moderate,0,Good,79,Moderate,,
Mexico,parras,52,Moderate,1,Good,28,Good,1,Good,52,Moderate,,
India,partur,103,Unhealthy for Sensitive Groups,1,Good,31,Good,0,Good,103,Unhealthy for Sensitive Groups,,
Turkey,patnos,59,Moderate,1,Good,38,Good,0,Good,59,Moderate,,
Portugal,pedroso,35,Good,1,Good,35,Good,2,Good,25,Good,,
United States of America,pembroke pines,162,Unhealthy,6,Good,5,Good,18,Good,162,Unhealthy,,
Chile,penaflor,158,Unhealthy,4,Good,9,Good,20,Good,158,Unhealthy,,
United States of America,perry,56,Moderate,2,Good,31,Good,3,Good,56,Moderate,,
,iloilo,48,Good,1,Good,21,Good,0,Good,48,Good,,
Congo,impfondo,73,Moderate,3,Good,11,Good,0,Good,73,Moderate,,
Brazil,ipu,46,Good,1,Good,8,Good,2,Good,46,Good,,
Brazil,ipubi,14,Good,0,Good,14,Good,0,Good,14,Good,,
Mexico,irapuato,142,Unhealthy for Sensitive Groups,2,Good,10,Good,9,Good,142,Unhealthy for Sensitive Groups,,
Russian Federation,ishim,48,Good,1,Good,33,Good,0,Good,48,Good,,
Japan,itoigawa,36,Good,1,Good,36,Good,1,Good,24,Good,,
Japan,iwata,32,Good,1,Good,32,Good,2,Good,27,Good,,
Mexico,ixtlan del rio,43,Good,1,Good,13,Good,2,Good,43,Good,,
Côte d'Ivoire,jacqueville,51,Moderate,2,Good,25,Good,1,Good,51,Moderate,,
Brazil,jaguariaiva,53,Moderate,1,Good,15,Good,0,Good,53,Moderate,,
Brazil,jaguaruna,85,Moderate,2,Good,24,Good,2,Good,85,Moderate,,
India,jahangirabad,178,Unhealthy,4,Good,175,Unhealthy,2,Good,178,Unhealthy,,
India,jalakandapuram,55,Moderate,1,Good,27,Good,2,Good,55,Moderate,11.69779,77.87298
India,jalandhar,150,Unhealthy,3,Good,136,Unhealthy for Sensitive Groups,1,Good,150,Unhealthy,31.32556,75.57917
Pakistan,jaranwala,167,Unhealthy,3,Good,148,Unhealthy for Sensitive Groups,1,Good,167,Unhealthy,,
Pakistan,jhudo,163,Unhealthy,1,Good,38,Good,0,Good,163,Unhealthy,,
China,jian,146,Unhealthy for Sensitive Groups,3,Good,146,Unhealthy for Sensitive Groups,1,Good,86,Moderate,,
China,jinhua,143,Unhealthy for Sensitive Groups,3,Good,143,Unhealthy for Sensitive Groups,1,Good,104,Unhealthy for Sensitive Groups,,
Pakistan,jiwani,157,Unhealthy,0,Good,31,Good,0,Good,157,Unhealthy,,
Brazil,joaquim gomes,26,Good,0,Good,18,Good,1,Good,26,Good,,
United States of America,jonesboro,63,Moderate,1,Good,32,Good,4,Good,63,Moderate,,
India,junagarh,99,Moderate,1,Good,35,Good,0,Good,99,Moderate,,
Brazil,junqueiropolis,45,Good,1,Good,13,Good,1,Good,45,Good,,
China,juxian,156,Unhealthy,3,Good,156,Unhealthy,2,Good,113,Unhealthy for Sensitive Groups,,
Finland,jyvaskyla,35,Good,1,Good,35,Good,3,Good,34,Good,,
Japan,kakogawa,66,Moderate,2,Good,29,Good,5,Good,66,Moderate,,
Belgium,kalmthout,30,Good,1,Good,29,Good,3,Good,30,Good,,
Russian Federation,kaltan,35,Good,1,Good,35,Good,1,Good,28,Good,,
Japan,kamakura,37,Good,1,Good,37,Good,3,Good,25,Good,,
Turkey,kaman,45,Good,1,Good,36,Good,0,Good,45,Good,,
Germany,kamen,49,Good,1,Good,33,Good,2,Good,49,Good,,
Japan,kamojima,35,Good,1,Good,35,Good,1,Good,27,Good,,
China,ranghulu,66,Moderate,2,Good,54,Moderate,1,Good,66,Moderate,,
Germany,ratekau,34,Good,0,Good,34,Good,1,Good,14,Good,,
United Kingdom of Great Britain and Northern Ireland,rawtenstall,62,Moderate,1,Good,15,Good,12,Good,62,Moderate,,
Philippines,recodo,77,Moderate,0,Good,13,Good,0,Good,77,Moderate,,
United States of America,redding,34,Good,1,Good,21,Good,5,Good,34,Good,,
Russian Federation,redkino,53,Moderate,1,Good,27,Good,1,Good,53,Moderate,,
Cuba,remedios,50,Good,0,Good,20,Good,1,Good,50,Good,,
Italy,rescaldina,72,Moderate,2,Good,27,Good,7,Good,72,Moderate,,
India,revelganj,156,Unhealthy,4,Good,156,Unhealthy,1,Good,156,Unhealthy,25.78976,84.63596
India,rewari,170,Unhealthy,2,Good,107,Unhealthy for Sensitive Groups,0,Good,170,Unhealthy,,
Iceland,reykjavik,23,Good,1,Good,23,Good,0,Good,22,Good,,
France,reze,23,Good,1,Good,23,Good,4,Good,23,Good,,
Brazil,ribas do rio pardo,26,Good,1,Good,10,Good,0,Good,26,Good,,
Brazil,rio casca,45,Good,1,Good,12,Good,2,Good,45,Good,,
Japan,ritto,55,Moderate,1,Good,55,Moderate,1,Good,45,Good,,
Iran (Islamic Republic of),robat karim,210,Very Unhealthy,3,Good,210,Very Unhealthy,5,Good,161,Unhealthy,,
Pakistan,rohri,188,Unhealthy,1,Good,56,Moderate,1,Good,188,Unhealthy,,
Thailand,rong kwang,53,Moderate,1,Good,24,Good,0,Good,53,Moderate,,
New Zealand,taupo,18,Good,0,Good,15,Good,0,Good,18,Good,,
Gabon,tchibanga,76,Moderate,2,Good,35,Good,0,Good,76,Moderate,,
Indonesia,tebingtinggi,84,Moderate,2,Good,45,Good,0,Good,84,Moderate,,
Brazil,tefe,36,Good,1,Good,2,Good,0,Good,36,Good,,
Mexico,teotihuacan,178,Unhealthy,3,Good,7,Good,14,Good,178,Unhealthy,,
Mexico,tepotzotlan,155,Unhealthy,4,Good,8,Good,14,Good,155,Unhealthy,,
United States of America,texas city,65,Moderate,1,Good,23,Good,3,Good,65,Moderate,,
Belgium,theux,61,Moderate,1,Good,36,Good,3,Good,61,Moderate,,
Italy,thiene,62,Moderate,1,Good,36,Good,2,Good,62,Moderate,,
Brazil,tiangua,30,Good,0,Good,9,Good,1,Good,30,Good,,
Cameroon,tibati,36,Good,1,Good,12,Good,0,Good,36,Good,,
Israel,tiberias,131,Unhealthy for Sensitive Groups,3,Good,66,Moderate,11,Good,131,Unhealthy for Sensitive Groups,,
Brazil,tiete,48,Good,1,Good,6,Good,3,Good,48,Good,,
India,titron,160,Unhealthy,3,Good,130,Unhealthy for Sensitive Groups,1,Good,160,Unhealthy,29.66824,77.32391
Mexico,tizimin,109,Unhealthy for Sensitive Groups,1,Good,27,Good,0,Good,109,Unhealthy for Sensitive Groups,,
Turkey,tokat,44,Good,1,Good,40,Good,0,Good,44,Good,,
Portugal,tomar,30,Good,0,Good,30,Good,2,Good,21,Good,,
Mali,tombouctou,131,Unhealthy for Sensitive Groups,1,Good,28,Good,3,Good,131,Unhealthy for Sensitive Groups,,
Japan,tono,50,Good,1,Good,48,Good,2,Good,50,Good,,
Hungary,torokbalint,68,Moderate,1,Good,42,Good,2,Good,68,Moderate,,
Italy,trofarello,63,Moderate,1,Good,35,Good,3,Good,63,Moderate,,
Poland,trzebnica,56,Moderate,1,Good,36,Good,2,Good,56,Moderate,,
Russian Federation,tsotsin yurt,72,Moderate,1,Good,45,Good,1,Good,72,Moderate,,
Japan,tsuruga,58,Moderate,1,Good,35,Good,3,Good,58,Moderate,,
Russian Federation,tuchkovo,39,Good,1,Good,26,Good,1,Good,39,Good,,
Poland,tuchola,46,Good,1,Good,35,Good,1,Good,46,Good,,
India,tuljapur,104,Unhealthy for Sensitive Groups,1,Good,35,Good,1,Good,104,Unhealthy for Sensitive Groups,,
Mexico,tultepec,168,Unhealthy,4,Good,6,Good,16,Good,168,Unhealthy,,
Italy,turin,61,Moderate,1,Good,27,Good,5,Good,61,Moderate,,
Netherlands,uden,39,Good,1,Good,24,Good,6,Good,39,Good,,
Nigeria,ugep,98,Moderate,3,Good,19,Good,2,Good,98,Moderate,,
South Africa,ulundi,90,Moderate,5,Good,27,Good,2,Good,90,Moderate,,
United States of America,union city,73,Moderate,2,Good,19,Good,19,Good,73,Moderate,,
Japan,usuki,44,Good,1,Good,39,Good,2,Good,44,Good,,
Russian Federation,valday,31,Good,1,Good,31,Good,0,Good,18,Good,,
